id,label_0,label_1,label_2,label_3
100025,0.9311193823814392,0.06553779542446136,0.0033414268400520086,1.4187071428750642e-06
100026,0.024573249742388725,0.002287661423906684,0.9730321168899536,0.00010692466457840055
100027,0.9875398874282837,0.011866921558976173,1.1765821028575374e-07,0.0005931457853876054
100028,0.9972391128540039,0.0024284974206238985,0.000332438328769058,2.5746945908622365e-08
100029,0.9779084324836731,0.02101360633969307,0.00027678944752551615,0.0008012055768631399
100030,0.9872766137123108,0.012722359970211983,6.128011591499671e-07,5.003411729376239e-07
100031,0.9991569519042969,0.0008429691079072654,8.13876894767418e-08,5.230356237007072e-08
100032,0.031949132680892944,0.9678231477737427,0.00022515826276503503,2.5195565740432357e-06
100033,0.9893761873245239,0.010525728575885296,3.010161719885218e-08,9.816054807743058e-05
100034,0.9873464703559875,0.01265166699886322,1.907771718379081e-08,1.891837086986925e-06
100035,0.9589976072311401,0.04098144918680191,1.7909964299178682e-05,2.9265781904541655e-06
100036,0.9977558255195618,0.001727765193209052,0.0004494606691878289,6.693966133752838e-05
100037,0.9968351721763611,0.00316259847022593,4.290961896913359e-07,1.7910615497385152e-06
100038,0.939347505569458,0.05551989749073982,0.004908118396997452,0.00022440891189035028
100039,0.386229008436203,0.007332905661314726,0.0006913429242558777,0.6057467460632324
100040,0.9388055801391602,0.061191119253635406,3.2379166441387497e-06,5.664842106511969e-08
100041,0.6711193323135376,0.3288734257221222,6.912137905601412e-06,3.0473157153210195e-07
100042,0.9840371608734131,0.014679472893476486,0.0007473002187907696,0.0005360537907108665
100043,0.9807896018028259,0.019209375604987144,9.217381489179388e-07,6.942131847154087e-08
100044,0.9935433864593506,0.0063323951326310635,4.632247146219015e-05,7.793399709044024e-05
100045,0.9794807434082031,0.020494576543569565,2.447013685014099e-05,1.335183412720653e-07
100046,0.9979293346405029,0.00011168712080689147,0.001957404427230358,1.5322922308769193e-06
100047,0.17054037749767303,0.21458695828914642,0.613793134689331,0.0010794452391564846
100048,0.0015518656000494957,7.735086546745151e-05,0.05545397847890854,0.942916750907898
100049,0.9908237457275391,0.00915207527577877,1.6937660518578923e-07,2.4076738554867916e-05
100050,0.9613750576972961,0.003460387233644724,0.03515290468931198,1.1673461813188624e-05
100051,0.9776771664619446,0.007109534461051226,0.014012934640049934,0.0012003221781924367
100052,7.445119990734383e-05,5.839992081746459e-05,0.9998670816421509,1.347503516104312e-13
100053,0.00021186142112128437,2.800709080474917e-05,0.999760091304779,1.779788816325123e-11
100054,0.999594509601593,0.0003824506129603833,2.2584661564906128e-05,3.382062914170092e-07
100055,0.9646583199501038,0.03496786579489708,0.00030563827021978796,6.823191506555304e-05
100056,0.9677647352218628,0.029298793524503708,0.0001071094156941399,0.002829396165907383
100057,0.9941728711128235,0.005211157258599997,0.0006158003234304488,1.6455987861263566e-07
100058,0.9815450310707092,0.011077320203185081,0.007259641773998737,0.00011810122668975964
100059,0.9986588954925537,0.0013300740392878652,1.0954734534607269e-05,1.2522826864369563e-07
100060,0.9984126091003418,0.001587357954122126,4.359355543215315e-08,4.2929325871909896e-08
100061,0.9793739318847656,0.02058315835893154,2.6019590222858824e-05,1.6934613086050376e-05
100062,0.9792506694793701,0.020689131692051888,2.251640296435653e-07,6.001586370985024e-05
100063,0.0005261028418317437,1.6679753116477514e-06,9.129871614277363e-05,0.9993809461593628
100064,0.9930146932601929,0.003191897179931402,0.0037808704655617476,1.2598928151419386e-05
100065,0.9976645708084106,0.0023352354764938354,2.1859511534216836e-08,2.752794614480081e-07
100066,0.9246014952659607,0.07499347627162933,0.00031459989259019494,9.049780783243477e-05
100067,0.0004611596232280135,1.4704326531500556e-05,0.999031662940979,0.0004924092791043222
100068,0.00016348627104889601,0.000837027735542506,0.9989961981773376,3.3321025512123015e-06
100069,0.7957563400268555,0.0020710176322609186,0.010592143051326275,0.19158048927783966
100070,0.9910560846328735,0.008852425962686539,6.102877523517236e-05,3.0347040592459962e-05
100071,1.3640954421134666e-05,7.119509842778982e-11,1.566796470342524e-08,0.9999862909317017
100072,0.9549858570098877,0.0450100377202034,1.5291481858525913e-08,4.0928885027824435e-06
100073,0.037302836775779724,0.0003753332421183586,0.0007151609170250595,0.9616066217422485
100074,0.9937185049057007,0.006278107408434153,1.7288330127485096e-06,1.6546777032999671e-06
100075,0.0004136176430620253,0.0004352172545623034,0.9991446733474731,6.412267794075888e-06
100076,0.9905549883842468,0.008921168744564056,0.0005236470606178045,6.902553195686778e-08
100077,0.001940686022862792,0.9976167678833008,0.0004424887883942574,4.107953532894726e-09
100078,7.230139090097509e-06,5.6329454989345606e-11,1.3339586324434549e-08,0.9999927282333374
100079,0.9763230681419373,0.023609325289726257,6.742635014234111e-05,2.5586615493011777e-07
100080,0.9990078806877136,0.0007519168430007994,8.396033808821812e-05,0.0001562293036840856
100081,0.9987645149230957,0.00019071872520726174,0.001043741125613451,1.1072405641243677e-06
100082,0.9717868566513062,0.014697974547743797,4.975269803253468e-06,0.013510162010788918
100083,0.8410295844078064,0.15896134078502655,9.149182005785406e-06,3.0829482966510113e-08
100084,4.653356427297695e-06,2.4258037001345656e-07,0.9999951124191284,7.375795287034581e-12
100085,0.9609591364860535,0.01619173027575016,0.022843578830361366,5.6333183238166384e-06
100086,0.1800585240125656,0.11126891523599625,0.7068147659301758,0.0018577014561742544
100087,0.9982064962387085,0.0017933554481714964,8.689823971508304e-08,3.852682084470871e-08
100088,0.9545106291770935,0.04525712877511978,0.0002321816427865997,3.2913543890344954e-08
100089,0.00014693904086016119,8.701395870502893e-08,1.0189119166170713e-05,0.9998427629470825
100090,0.9478920698165894,0.04862815514206886,0.0034511329140514135,2.8639462470891885e-05
100091,0.9994797110557556,0.0005189768853597343,8.881293069862295e-07,4.670472719681129e-07
100092,0.9983422756195068,0.001657111686654389,9.091746022704683e-08,4.948952323502454e-07
100093,0.9938546419143677,0.00037755159428343177,0.005766851827502251,8.956926649261732e-07
100094,0.9988742470741272,0.0011115656234323978,1.701447693847058e-08,1.418868123437278e-05
100095,0.0008895806386135519,8.15477324067615e-05,0.00011369714775355533,0.9989151954650879
100096,0.9958123564720154,0.004186039790511131,1.3238003475635196e-06,2.8854557854174345e-07
100097,0.9585762619972229,0.04127633944153786,0.00014685856876894832,5.48408877421025e-07
100098,0.9882091283798218,0.00795374158769846,0.0038349104579538107,2.242858954559779e-06
100099,0.9930335283279419,0.006208211649209261,0.0007571185124106705,1.0355053063904052e-06
100100,0.9716810584068298,0.028262175619602203,5.469631651067175e-05,2.1419966742541874e-06
100101,0.9522164463996887,0.047763217240571976,2.021080581471324e-05,9.676584511453257e-08
100102,0.9231195449829102,0.005489812698215246,0.07138524204492569,5.359330771170789e-06
100103,0.816536545753479,0.18345826864242554,2.3179065919975983e-06,2.9600569178001024e-06
100104,0.9965540170669556,0.003442569635808468,2.4219871193054132e-06,1.0921949069597758e-06
100105,0.9601889252662659,0.013051408343017101,0.026756765320897102,2.9178881959524006e-06
100106,1.1006262866430916e-05,3.657970593096138e-10,9.643873255527069e-09,0.9999890327453613
100107,0.9933466911315918,0.00016748750931583345,0.0051419660449028015,0.0013438683236017823
100108,0.9990473389625549,0.0006893113604746759,0.00017668445070739836,8.660028106532991e-05
100109,0.9982444047927856,0.00011947259918088093,0.0016340414294973016,2.115959205184481e-06
100110,0.5258840322494507,0.4721715748310089,0.0014061223482713103,0.0005382890230976045
100111,0.0008546143071725965,5.002947091270471e-06,1.0713898518588394e-05,0.9991297125816345
100112,0.0006740898825228214,2.936412499821017e-07,6.462301826104522e-06,0.9993191957473755
100113,0.9984286427497864,0.001543270074762404,2.7695759854395874e-05,3.014847607119009e-07
100114,0.037929873913526535,0.9444451332092285,0.01762373000383377,1.1861638995469548e-06
100115,0.9810888767242432,0.018630024045705795,0.0002697697200346738,1.131092449213611e-05
100116,7.062011718517169e-06,2.2127562004925494e-08,4.266236828698311e-06,0.9999886751174927
100117,0.0006544379866681993,3.881145858031232e-06,7.954622560646385e-06,0.9993336796760559
100118,0.9914613962173462,0.0006024328176863492,0.007931096479296684,5.08706170876394e-06
100119,0.000695729861035943,2.4768280127318576e-05,0.9983103275299072,0.0009692569146864116
100120,0.3325594365596771,0.0012755909701809287,0.00033578192233107984,0.6658292412757874
100121,6.0388072597561404e-05,4.524188625509851e-06,0.9999350309371948,1.737868871032333e-08
100122,0.9682305455207825,0.031230328604578972,0.00013594857591670007,0.0004032166616525501
100123,0.9797860980033875,0.01764494739472866,0.001323034055531025,0.0012460026191547513
100124,0.7791529297828674,0.20931696891784668,0.0007447111420333385,0.01078541949391365
100125,0.9964560866355896,0.0035437606275081635,2.7675449487674086e-08,9.91776687442325e-08
100126,0.9798030257225037,0.020192964002490044,3.950051905121654e-06,1.1167396785083383e-08
100127,0.01901201903820038,1.9863076886394992e-05,0.0008327714167535305,0.9801353812217712
100128,0.0015603814972564578,0.9984390139579773,5.935825129199657e-07,1.3882455185409981e-08
100129,0.9639631509780884,0.03601663559675217,1.3202558875491377e-05,7.03068872098811e-06
100130,0.026951707899570465,0.017443882301449776,0.9551069736480713,0.0004974771291017532
100131,0.0022547030821442604,1.0846012628462631e-05,0.00042018896783702075,0.9973142743110657
100132,0.0004981245147064328,8.694552525412291e-05,0.0007315566181205213,0.9986833930015564
100133,0.0017687772633507848,6.66779044422583e-07,5.757115104643162e-06,0.9982247948646545
100134,0.9954615235328674,0.0023741533514112234,0.002162189921364188,2.1652633677149424e-06
100135,0.9960789084434509,0.003698949934914708,0.0002219968882855028,1.0177613063433455e-07
100136,0.00011016024654963985,2.631218478654773e-07,2.5428610115341144e-06,0.9998869895935059
100137,0.9975071549415588,0.001744012930430472,0.0007438911125063896,5.036878974351566e-06
100138,0.9968511462211609,0.003129941876977682,1.8466498659108765e-05,5.336898993846262e-07
100139,0.00015229931159410626,1.9904616976873513e-07,1.51765311784402e-06,0.9998459815979004
100140,0.8362739682197571,0.027280859649181366,0.12510378658771515,0.011341437697410583
100141,0.006149819120764732,0.0002478131209500134,0.03942864388227463,0.954173743724823
100142,0.9997926354408264,0.0002060727565549314,1.2925017927045701e-06,2.277591448773819e-08
100143,0.20790043473243713,0.7485739588737488,0.004632176831364632,0.038893379271030426
100144,0.9454681873321533,0.05233117192983627,0.0020885933190584183,0.00011203046597074717
100145,0.9972468614578247,0.0003297667426522821,0.002281258115544915,0.00014220539014786482
100146,0.9962683320045471,0.0037311851046979427,3.316137053843704e-08,4.6170660539246455e-07
100147,0.0024116646964102983,0.0007087661069817841,0.9967918992042542,8.765001985011622e-05
100148,0.004347249399870634,0.001749982824549079,0.9899424314498901,0.003960269503295422
100149,0.7751469016075134,0.2239287793636322,0.0009239999926649034,3.827105956588639e-07
100150,0.9882242679595947,0.011597984470427036,1.9106225934706345e-08,0.00017771367856767029
100151,5.349188359105028e-05,0.000963632483035326,0.9989827275276184,1.6982386341624078e-07
100152,0.9984481334686279,0.0013828283408656716,0.000157193309860304,1.1779596206906717e-05
100153,0.0010380911407992244,2.942417631857097e-05,0.000276156235486269,0.9986562728881836
100154,0.9808443784713745,0.019079115241765976,2.627449546821481e-08,7.647460006410256e-05
100155,1.245055773324566e-05,6.2895177954658266e-09,6.062155932795577e-08,0.9999874830245972
100156,0.996916651725769,8.928430906962603e-05,0.0029929708689451218,1.1038742968594306e-06
100157,0.9910262227058411,0.00896073505282402,1.303013959841337e-05,6.003474606330883e-09
100158,0.973230242729187,0.025611169636249542,0.0004935120232403278,0.0006650706636719406
100159,0.99029541015625,0.005057468079030514,0.004586139228194952,6.104547355789691e-05
100160,0.006139194592833519,0.9938001036643982,6.062372267479077e-05,1.4234439404958721e-08
100161,0.0007957690395414829,0.00024838533136062324,0.9989556074142456,1.9755799485210446e-07
100162,5.936874458711827e-06,1.0005307693461418e-10,9.237289155805684e-09,0.9999940395355225
100163,0.9127554893493652,0.08718272298574448,6.132860289653763e-05,3.9425162867701147e-07
100164,0.9949361085891724,0.0045336466282606125,0.0005272646085359156,2.8149675017630216e-06
100165,0.4599917232990265,0.5399928689002991,8.913319106795825e-06,6.531168764922768e-06
100166,0.9934710264205933,0.0022265196312218904,0.0002617956488393247,0.004040653817355633
100167,0.9990450739860535,0.0009154494036920369,3.943771662306972e-05,2.761430728526193e-08
100168,0.9868287444114685,0.007859018631279469,0.005311091896146536,1.2351684972600196e-06
100169,0.996253252029419,0.003743981709703803,2.7601242891250877e-06,2.4595390168968834e-09
100170,0.9982342720031738,0.001607876387424767,5.549644629354589e-05,0.00010234377259621397
100171,0.9002710580825806,0.09955906122922897,7.694684609305114e-05,9.294768824474886e-05
100172,0.9581144452095032,0.041881658136844635,8.804468052403536e-07,2.9389232167886803e-06
100173,0.9931820034980774,0.005450654309242964,0.001366838812828064,5.189302783037419e-07
100174,0.9995027780532837,0.00012718896323349327,0.0003458358405623585,2.417668656562455e-05
100175,0.4128223955631256,0.5674020648002625,0.009740576148033142,0.01003502681851387
100176,1.5654532035114244e-05,3.011723370693886e-10,1.1689821377558474e-07,0.9999842643737793
100177,0.028172792866826057,0.0007263843435794115,0.00111476331949234,0.9699860215187073
100178,0.9837045073509216,0.0005334752495400608,0.015762027353048325,1.3292748235471663e-08
100179,0.9978445768356323,0.0017383309314027429,0.00041283544851467013,4.195848305243999e-06
100180,3.959351306548342e-05,1.1795489029964301e-09,7.455921036125801e-08,0.9999603033065796
100181,0.002231690799817443,0.00012026645708829165,0.0004688740009441972,0.9971791505813599
100182,0.9974064230918884,0.0025419481098651886,5.1558999984990805e-05,3.905734402565031e-09
100183,0.9890578389167786,0.007816278375685215,0.0031251253094524145,8.37214145121834e-07
100184,0.9880473613739014,0.011949115432798862,1.7505706750853278e-07,3.4683700960158603e-06
100185,0.9981289505958557,0.0016811040695756674,0.00017522502457723022,1.4637812455475796e-05
100186,0.9871358275413513,0.012788118794560432,5.33815551762018e-08,7.610314787598327e-05
100187,0.002334200544282794,0.9976056814193726,6.001463407301344e-05,6.7842891304792374e-09
100188,4.396131407702342e-05,4.01144425268285e-05,0.9999116659164429,4.240840098646004e-06
100189,0.9799641966819763,0.019708482548594475,0.0003268101718276739,4.5805890636074764e-07
100190,0.9996645450592041,0.00029230903601273894,4.310440272092819e-05,3.8872357777108846e-08
100191,0.9945553541183472,0.00544145330786705,3.090397740379558e-06,1.1387965059839189e-07
100192,0.8423207998275757,0.15766672790050507,1.2468778550100978e-05,3.436197459905088e-08
100193,0.23442251980304718,0.09310729056596756,0.672418475151062,5.168311690795235e-05
100194,0.9971281886100769,0.0028581428341567516,7.740977707726415e-06,5.921655883867061e-06
100195,0.007591449189931154,0.9899861216545105,0.002422126941382885,2.2021947643224848e-07
100196,0.9990637898445129,0.0009317565709352493,3.709066504598013e-06,8.544490128770121e-07
100197,0.995331346988678,0.004656656179577112,4.172215142261848e-07,1.1492604244267568e-05
100198,0.888044536113739,0.11000655591487885,0.0011798435589298606,0.0007691451464779675
100199,0.9964878559112549,0.002878321334719658,5.541208520298824e-05,0.0005785603425465524
100200,0.12241247296333313,0.012857227586209774,0.8646930456161499,3.725284477695823e-05
100201,0.9643049240112305,0.03558988869190216,6.492925604106858e-05,4.023345172754489e-05
100202,7.587690106447553e-06,1.1593115356589578e-09,5.421581050768509e-08,0.9999923706054688
100203,0.9508664011955261,0.03916292265057564,0.009848353452980518,0.00012231602158863097
100204,0.00011563718726392835,9.095677523873746e-05,0.9997768998146057,1.6571790183661506e-05
100205,2.037275771726854e-05,1.4654183422280198e-09,1.0387320514837484e-07,0.9999794960021973
100206,0.000352304195985198,0.00024746646522544324,0.9993783235549927,2.1861749701201916e-05
100207,4.185893885733094e-06,7.82615985905899e-11,2.2617321349116537e-08,0.9999958276748657
100208,0.9966553449630737,0.0028618404176086187,5.6795474847604055e-06,0.00047714560059830546
100209,0.0602102167904377,0.020556356757879257,0.9181183576583862,0.0011151005746796727
100210,0.0026960186660289764,0.0014004465192556381,0.9959035515785217,1.0118431426064944e-08
100211,1.8183876818511635e-05,5.985480999726178e-10,7.943681623601151e-08,0.9999817609786987
100212,0.0038862423971295357,0.9959678649902344,0.0001455887104384601,3.7420412013489113e-07
100213,0.9792822599411011,0.02065252512693405,4.2666197259677574e-05,2.2697133317706175e-05
100214,0.004315056838095188,0.9956232905387878,6.151729758130386e-05,2.0272983647373621e-07
100215,0.9924760460853577,0.007520973216742277,5.637789790569059e-09,2.907982661781716e-06
100216,0.9660929441452026,0.033478010445833206,0.00034609457361511886,8.302277274196967e-05
100217,0.9934341907501221,0.006218148395419121,0.00030199874890968204,4.5762488298350945e-05
100218,0.9916312098503113,0.007616649381816387,0.0007518466445617378,4.0017590663410374e-07
100219,0.9987115859985352,0.0009786956943571568,0.00030809748568572104,1.6243463960563531e-06
100220,0.0023867099080234766,2.581111402832903e-05,0.9957608580589294,0.0018265837570652366
100221,0.998444139957428,0.0015464543830603361,9.396385394211393e-06,2.8648882377524387e-08
100222,0.48397916555404663,0.5033365488052368,0.012680712155997753,3.523168061292381e-06
100223,0.9842569231987,0.015653470531105995,8.929061004891992e-05,3.3039259506040253e-07
100224,0.011780817061662674,0.9881625771522522,5.235258868196979e-05,4.412023372424301e-06
100225,0.8661118149757385,0.03078683465719223,0.10300971567630768,9.156595478998497e-05
100226,0.9584863185882568,0.00575043773278594,0.03392501175403595,0.0018383534625172615
100227,0.9472437500953674,0.05251622200012207,0.00023968450841493905,2.404263454991451e-07
100228,0.9922139048576355,0.007785302586853504,7.739138823126268e-07,6.054801798827114e-11
100229,0.010411808267235756,0.0007031158311292529,0.9888802766799927,4.798428108188091e-06
100230,0.0014360140776261687,0.0007934031309559941,0.9977624416351318,8.083374268608168e-06
100231,0.0017426437698304653,5.225595668889582e-05,0.9981718063354492,3.3270880521740764e-05
100232,0.8501951098442078,0.1497316211462021,7.269135676324368e-05,6.439304343075491e-07
100233,0.995688259601593,0.0013470163103193045,0.0029630842618644238,1.5189062878562254e-06
100234,0.9909611344337463,0.009031507186591625,1.3224845361037296e-06,5.975900421617553e-06
100235,0.9972289204597473,0.002769717015326023,5.16537568273634e-07,8.373620516977098e-07
100236,0.9890779852867126,0.010918399319052696,2.607240048746462e-06,9.264848017664917e-07
100237,0.00014347874093800783,4.418568835262704e-07,6.093494903325336e-06,0.9998499155044556
100238,0.9492809772491455,0.049116797745227814,6.727449363097548e-05,0.0015350115718320012
100239,0.9784682393074036,0.0016243542777374387,0.019892137497663498,1.5280496882041916e-05
100240,0.9859433174133301,0.00987063255161047,0.004184649791568518,1.361295744572999e-06
100241,7.327449566219002e-05,0.0003058025613427162,0.9996209144592285,4.6893944727344206e-08
100242,0.03450428694486618,0.0030144634656608105,0.9624785780906677,2.5857254968286725e-06
100243,0.9938687682151794,0.006130455993115902,5.660670154838954e-08,8.675896197019028e-07
100244,3.778013706323691e-05,0.000638709228951484,0.9993233680725098,1.770298894143707e-07
100245,0.8922341465950012,0.09080113470554352,0.016636690124869347,0.00032798986649140716
100246,0.9638778567314148,0.033513788133859634,0.0026068405713886023,1.445143766432011e-06
100247,0.9432340860366821,0.023308347910642624,0.031081916764378548,0.002375517040491104
100248,0.985944390296936,0.014055253937840462,3.234626149151154e-07,7.622256159578455e-10
100249,0.00018962186004500836,4.015142280877626e-07,0.0007654032087884843,0.9990445971488953
100250,0.40730199217796326,0.5441604256629944,0.045886505395174026,0.0026510385796427727
100251,0.007091696374118328,0.0013514966703951359,0.9914885759353638,6.821611168561503e-05
100252,0.0002901590196415782,1.39294779728516e-05,0.00013440784823615104,0.9995614886283875
100253,0.9814767241477966,0.018185265362262726,0.0003376975655555725,3.5646834817271156e-07
100254,0.9525660276412964,0.047371700406074524,6.225882680155337e-05,3.102591605852467e-08
100255,0.9947497248649597,0.0027925141621381044,0.0013238281244412065,0.0011339089833199978
100256,0.9987058639526367,0.0011320646153762937,0.00014716734585817903,1.4865302546240855e-05
100257,0.9174934029579163,0.08250603824853897,4.290688195851544e-07,1.4294036532191967e-07
100258,0.9912739396095276,0.0078101009130477905,0.0009053017129190266,1.0622038644214626e-05
100259,9.298245277022943e-05,1.8218739228359482e-07,2.7468147436593426e-06,0.9999040365219116
100260,0.00018796873337123543,0.0003363290161360055,0.9994757771492004,1.477223343648859e-10
100261,0.0008836014894768596,1.6531605240288627e-07,5.258369810690056e-07,0.9991156458854675
100262,1.0454527910042088e-05,6.428674953484759e-11,1.3044383351257238e-08,0.9999895095825195
100263,0.33742278814315796,0.026687253266572952,0.6284251809120178,0.007464736700057983
100264,0.9689615368843079,0.029684580862522125,0.00022517793695442379,0.0011287855450063944
100265,0.9986270666122437,0.0013728378107771277,2.8042017596874302e-09,8.26020425392926e-08
100266,3.1129424314713106e-05,6.034445387825826e-09,1.4483919841268289e-08,0.9999688863754272
100267,0.9415709376335144,0.05010613054037094,0.003005445934832096,0.005317471455782652
100268,0.0005043182754889131,1.8497410110285273e-06,8.182447345461696e-05,0.9994120597839355
100269,0.9909789562225342,0.004847581963986158,0.0017594457603991032,0.0024139604065567255
100270,0.001579195261001587,3.4246082236677466e-07,4.016792900074506e-06,0.9984164237976074
100271,0.9996923208236694,0.0003033588291145861,3.827408818324329e-06,5.289321620693954e-07
100272,0.004821228329092264,5.300266820995603e-06,7.726363401161507e-05,0.9950961470603943
100273,0.9593884944915771,0.03663540631532669,0.0038395507726818323,0.0001364994386676699
100274,0.9524886012077332,0.04689524695277214,0.000615905097220093,3.020627445948776e-07
100275,0.9268428683280945,0.07310999184846878,4.599507519742474e-05,1.1792898249041173e-06
100276,2.2431418983615004e-05,3.877768540405668e-05,0.9999386072158813,2.523836712953198e-07
100277,0.9648166298866272,0.03510963171720505,6.427516927942634e-05,9.389431397721637e-06
100278,0.9992287158966064,0.0007321630837395787,3.66810527339112e-05,2.4024186586757423e-06
100279,0.93904709815979,0.046939704567193985,0.013472712598741055,0.000540618784725666
100280,0.7780534625053406,0.22192800045013428,2.7518460683495505e-06,1.5764779163873754e-05
100281,0.35004907846450806,0.6368929147720337,0.005466436501592398,0.007591602858155966
100282,1.5945950508466922e-05,1.1742168908313033e-06,0.9999828338623047,2.7855428033629615e-11
100283,0.8853326439857483,0.0005573247326537967,0.08848287165164948,0.02562723308801651
100284,0.9449092149734497,0.009309359826147556,0.04574214667081833,3.930505408789031e-05
100285,0.9988812804222107,0.0011055589420720935,1.064650496118702e-05,2.6165880626649596e-06
100286,3.5017249047086807e-06,1.4595934771932662e-05,0.9999799728393555,1.8691723653319059e-06
100287,0.996715784072876,0.0027905465103685856,0.0004937369376420975,1.854008324642109e-08
100288,0.7349773645401001,0.2649271786212921,9.530980605632067e-05,1.7024909482188377e-07
100289,0.0004239802365191281,0.0001442041393602267,0.9994314312934875,3.905644518908957e-07
100290,0.0002402491809334606,2.169037429666787e-07,7.665292287128977e-06,0.9997518658638
100291,0.9875026345252991,0.01247252244502306,2.994358538899178e-08,2.478461101418361e-05
100292,0.8924175500869751,0.10281331092119217,0.0037500152830034494,0.00101906294003129
100293,0.9366334080696106,0.0019851764664053917,0.00043587101390585303,0.060945525765419006
100294,0.9928131699562073,0.0036977205891162157,0.003473074408248067,1.6151278032339178e-05
100295,0.9865777492523193,0.013358328491449356,6.381491402862594e-05,1.0575336517604228e-07
100296,0.025602245703339577,0.0026416280306875706,0.9708017706871033,0.0009543085470795631
100297,0.9968386888504028,0.003148156451061368,7.2146176535170525e-06,5.890454758628039e-06
100298,4.8644877097103745e-05,5.1690989266717224e-08,5.406808440966415e-07,0.9999507665634155
100299,0.8717679381370544,0.022126441821455956,0.013742262497544289,0.09236344695091248
100300,0.9856351613998413,0.0017341041238978505,0.01201719045639038,0.0006134927389211953
100301,0.9993521571159363,0.0006142358179204166,2.9129685572115704e-05,4.4215889829501975e-06
100302,0.9972739815711975,0.002505653304979205,0.00020443927496671677,1.5966976206982508e-05
100303,0.9630958437919617,0.036828313022851944,4.9249963922193274e-05,2.6658439310267568e-05
100304,0.8887215256690979,0.08553792536258698,0.022482262924313545,0.003258336102589965
100305,0.9627693295478821,0.03722991421818733,8.146352001858759e-07,5.468250208195968e-08
100306,0.9960938096046448,0.00372928474098444,0.00014590333739761263,3.104542338405736e-05
100307,0.9764127731323242,0.023132968693971634,0.0004506652767304331,3.569992259144783e-06
100308,0.9775814414024353,0.02096746489405632,0.0001572448090882972,0.001293947803787887
100309,0.8436064124107361,0.15153519809246063,0.004686261992901564,0.00017206728807650506
100310,0.11090737581253052,0.0034955721348524094,0.0012585582444444299,0.8843384385108948
100311,0.9566933512687683,0.006703254301100969,0.03657377138733864,2.9706810892093927e-05
100312,0.9977943897247314,0.002204470569267869,4.141377729638407e-08,1.1616459687502356e-06
100313,6.0762545217585284e-06,1.7819240874517028e-11,1.2866012255585701e-08,0.9999939203262329
100314,0.9721903800964355,0.027791855856776237,1.7764636140782386e-05,2.7906478905492804e-08
100315,0.007311779074370861,0.9925146698951721,0.00016540434444323182,8.194431757146958e-06
100316,6.276898784562945e-05,3.0951187000027858e-06,0.9999340772628784,1.6557837323460944e-09
100317,3.260685843997635e-05,6.772466321081083e-08,3.8821952330181375e-05,0.9999284744262695
100318,0.995387852191925,0.004611536394804716,1.5952521081885607e-08,5.599953283308423e-07
100319,0.9965835213661194,0.003160185646265745,2.662093493199791e-06,0.00025378508144058287
100320,0.00122665090020746,0.9893631339073181,0.009408476762473583,1.5934931525407592e-06
100321,0.9941129088401794,0.005731173325330019,0.0001526510895928368,3.2743973861215636e-06
100322,0.9397662281990051,0.059813182801008224,1.8888031263486482e-06,0.00041863511432893574
100323,0.9990185499191284,0.0009800129337236285,6.430042276406311e-08,1.2950791870025569e-06
100324,0.00106047501321882,3.23905042023398e-05,6.785706500522792e-05,0.9988393187522888
